,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,date_simple
1071,2014-04-23 00:00:00-05:00,40466.8515625,40496.23046875,40168.5,40296.98046875,182696100,0.0,0.0,2014-04-23
1072,2014-04-24 00:00:00-05:00,40298.62109375,40443.80078125,40150.3984375,40407.9296875,171353500,0.0,0.0,2014-04-24
1073,2014-04-25 00:00:00-05:00,40409.51953125,40423.9609375,39979.53125,40198.3984375,182921400,0.0,0.0,2014-04-25
1074,2014-04-28 00:00:00-05:00,40198.16015625,40314.19140625,40038.671875,40136.5703125,130568700,0.0,0.0,2014-04-28
1075,2014-04-29 00:00:00-05:00,40145.30859375,40702.76171875,40095.5390625,40702.671875,153259400,0.0,0.0,2014-04-29
1076,2014-04-30 00:00:00-05:00,40702.80859375,40798.4296875,40433.66015625,40711.55859375,298205400,0.0,0.0,2014-04-30
1077,2014-05-02 00:00:00-05:00,40729.0390625,41053.9296875,40729.0390625,40967.94921875,166721600,0.0,0.0,2014-05-02
1078,2014-05-05 00:00:00-05:00,40968.9609375,41053.9296875,40736.8984375,41047.87890625,99503900,0.0,0.0,2014-05-05
1079,2014-05-06 00:00:00-05:00,41047.328125,41623.69140625,40883.390625,41470.8203125,148157700,0.0,0.0,2014-05-06
1080,2014-05-07 00:00:00-05:00,41471.359375,41826.4609375,41368.671875,41803.12890625,201117400,0.0,0.0,2014-05-07
1081,2014-05-08 00:00:00-05:00,41806.12890625,42093.91015625,41592.19921875,41659.91015625,152828600,0.0,0.0,2014-05-08
1082,2014-05-09 00:00:00-05:00,41670.5703125,41780.6484375,41528.76171875,41641.109375,171858400,0.0,0.0,2014-05-09
1083,2014-05-12 00:00:00-05:00,41641.76171875,42086.73046875,41591.98046875,42086.171875,133906100,0.0,0.0,2014-05-12
1084,2014-05-13 00:00:00-05:00,42086.05859375,42492.609375,41926.62109375,42236.828125,258902900,0.0,0.0,2014-05-13
1085,2014-05-14 00:00:00-05:00,42231.78125,42231.78125,42017.98828125,42144.51171875,208381500,0.0,0.0,2014-05-14
1086,2014-05-15 00:00:00-05:00,42143.9609375,42200.109375,41531.609375,41561.828125,178484200,0.0,0.0,2014-05-15
1087,2014-05-16 00:00:00-05:00,41564.30859375,42031.48046875,41543.859375,41898.83984375,181652000,0.0,0.0,2014-05-16
1088,2014-05-19 00:00:00-05:00,41894.71875,41903.01953125,41463.08984375,41840.05078125,295391700,0.0,0.0,2014-05-19
1089,2014-05-20 00:00:00-05:00,41836.48046875,42001.6796875,41668.828125,41805.1015625,212326200,0.0,0.0,2014-05-20
1090,2014-05-21 00:00:00-05:00,41805.1015625,42056.8984375,41764.8984375,41828.98046875,215028900,0.0,0.0,2014-05-21
1091,2014-05-22 00:00:00-05:00,41827.6015625,42090.28125,41813.1484375,41943.9609375,195695000,0.0,0.0,2014-05-22
1092,2014-05-23 00:00:00-05:00,41946.94921875,42035.69921875,41818.41015625,41917.921875,174316800,0.0,0.0,2014-05-23
1093,2014-05-26 00:00:00-05:00,41918.5703125,42138.328125,41896.1484375,42004.578125,35873900,0.0,0.0,2014-05-26
1094,2014-05-27 00:00:00-05:00,42005.2890625,42144.25,41836.80078125,41958.96875,188542600,0.0,0.0,2014-05-27
1095,2014-05-28 00:00:00-05:00,41958.26953125,42022.16015625,41862.4296875,41960.44921875,159257800,0.0,0.0,2014-05-28
1096,2014-05-29 00:00:00-05:00,41960.66015625,42095.80078125,41884.12109375,42009.921875,159646100,0.0,0.0,2014-05-29
1097,2014-05-30 00:00:00-05:00,42011.66015625,42026.55859375,41360.80859375,41362.51171875,607473700,0.0,0.0,2014-05-30
1098,2014-06-02 00:00:00-05:00,41375.41015625,41953.98828125,41375.41015625,41936.7109375,159929000,0.0,0.0,2014-06-02
1099,2014-06-03 00:00:00-05:00,41938.828125,42135.53125,41807.6796875,42126.08984375,175304800,0.0,0.0,2014-06-03
1100,2014-06-04 00:00:00-05:00,42127.8984375,42127.8984375,41855.05078125,41953.30078125,136508900,0.0,0.0,2014-06-04
1101,2014-06-05 00:00:00-05:00,41956.6796875,42276.6796875,41949.23046875,42173.03125,209660500,0.0,0.0,2014-06-05
1102,2014-06-06 00:00:00-05:00,42173.03125,42840.41015625,42164.3515625,42778.26171875,249983700,0.0,0.0,2014-06-06
1103,2014-06-09 00:00:00-05:00,42780.8515625,43175.76953125,42729.66015625,43009.98828125,144386200,0.0,0.0,2014-06-09
1104,2014-06-10 00:00:00-05:00,43009.19140625,43049.0390625,42821.6796875,43045.26953125,217772200,0.0,0.0,2014-06-10
1105,2014-06-11 00:00:00-05:00,43044.890625,43079.0703125,42759.37890625,42944.80859375,161829300,0.0,0.0,2014-06-11
1106,2014-06-12 00:00:00-05:00,42946.3203125,43016.48046875,42551.9296875,42617.62109375,123698100,0.0,0.0,2014-06-12
1107,2014-06-13 00:00:00-05:00,42602.921875,42874.359375,42485.62890625,42485.66015625,169407800,0.0,0.0,2014-06-13
1108,2014-06-16 00:00:00-05:00,42523.328125,42641.109375,42321.37109375,42596.25,131363600,0.0,0.0,2014-06-16
1109,2014-06-17 00:00:00-05:00,42593.23046875,42657.3515625,42446.46875,42612.640625,93662700,0.0,0.0,2014-06-17
1110,2014-06-18 00:00:00-05:00,42612.78125,42821.25,42525.5703125,42802.6015625,175284800,0.0,0.0,2014-06-18
1111,2014-06-19 00:00:00-05:00,42800.6484375,43007.7109375,42787.109375,42957.359375,97277000,0.0,0.0,2014-06-19
1112,2014-06-20 00:00:00-05:00,42959.828125,43038.578125,42787.640625,42865.71875,447349100,0.0,0.0,2014-06-20
1113,2014-06-23 00:00:00-05:00,42865.71875,42948.6484375,42691.3515625,42916.73046875,114987000,0.0,0.0,2014-06-23
1114,2014-06-24 00:00:00-05:00,42915.0390625,43016.76171875,42785.62109375,42884.76171875,132851000,0.0,0.0,2014-06-24
1115,2014-06-25 00:00:00-05:00,42885.66015625,42930.01171875,42786.37109375,42854.19140625,176349900,0.0,0.0,2014-06-25
1116,2014-06-26 00:00:00-05:00,42864.8515625,42916.5390625,42613.390625,42613.80078125,153736000,0.0,0.0,2014-06-26
1117,2014-06-27 00:00:00-05:00,42613.25,42933.69921875,42481.30078125,42493.859375,229603000,0.0,0.0,2014-06-27
1118,2014-06-30 00:00:00-05:00,42508.078125,42795.1484375,42487.46875,42737.171875,258968700,0.0,0.0,2014-06-30
1119,2014-07-01 00:00:00-05:00,42744.94921875,42944.62109375,42602.1796875,42872.83984375,165060900,0.0,0.0,2014-07-01
1120,2014-07-02 00:00:00-05:00,42870.8984375,43279.48046875,42817.9609375,43279.48046875,150896500,0.0,0.0,2014-07-02
1121,2014-07-03 00:00:00-05:00,43286.30859375,43721.76953125,43228.21875,43660.69921875,173032900,0.0,0.0,2014-07-03
1122,2014-07-04 00:00:00-05:00,43660.9609375,43669.7890625,43485.1796875,43518.05859375,32528400,0.0,0.0,2014-07-04
1123,2014-07-07 00:00:00-05:00,43517.94921875,43705.9609375,43433.19921875,43452.55078125,182477800,0.0,0.0,2014-07-07
1124,2014-07-08 00:00:00-05:00,43451.96875,43495.390625,43147.671875,43403.4296875,153392100,0.0,0.0,2014-07-08
1125,2014-07-09 00:00:00-05:00,43394.41015625,43821.53125,43353.7890625,43686.75,334296000,0.0,0.0,2014-07-09
1126,2014-07-10 00:00:00-05:00,43688.62890625,43690.98046875,43316.19921875,43474.2890625,251864400,0.0,0.0,2014-07-10
1127,2014-07-11 00:00:00-05:00,43471.578125,43694.109375,43437.66015625,43481.828125,198570300,0.0,0.0,2014-07-11
1128,2014-07-14 00:00:00-05:00,43474.73046875,44001.19140625,43474.73046875,43967.44140625,139888700,0.0,0.0,2014-07-14
1129,2014-07-15 00:00:00-05:00,43967.359375,44077.5,43862.83984375,43960.4296875,206277600,0.0,0.0,2014-07-15
1130,2014-07-16 00:00:00-05:00,43968.46875,44133.23046875,43809.01171875,44009.23046875,149554900,0.0,0.0,2014-07-16
1131,2014-07-17 00:00:00-05:00,44011.69140625,44083.91015625,43837.25,43920.76171875,156451400,0.0,0.0,2014-07-17
1132,2014-07-18 00:00:00-05:00,43920.76171875,44312.87109375,43822.578125,44278.8984375,143160800,0.0,0.0,2014-07-18
1133,2014-07-21 00:00:00-05:00,44275.80078125,44275.80078125,44023.69140625,44125.73046875,155490700,0.0,0.0,2014-07-21
1134,2014-07-22 00:00:00-05:00,44123.55859375,44512.390625,44123.55859375,44257.08984375,181490400,0.0,0.0,2014-07-22
1135,2014-07-23 00:00:00-05:00,44258.91015625,44371.25,44156.26953125,44199.01171875,149310000,0.0,0.0,2014-07-23
1136,2014-07-24 00:00:00-05:00,44206.3984375,44564.171875,44201.1796875,44420.37890625,167457000,0.0,0.0,2014-07-24
1137,2014-07-25 00:00:00-05:00,44426.671875,44559.78125,44272.390625,44386.62109375,132525400,0.0,0.0,2014-07-25
1138,2014-07-28 00:00:00-05:00,44394.55078125,44559.2890625,44336.94140625,44544.96875,153573800,0.0,0.0,2014-07-28
1139,2014-07-29 00:00:00-05:00,44550.44140625,44684.55859375,44452.87890625,44481.2890625,129225700,0.0,0.0,2014-07-29
1140,2014-07-30 00:00:00-05:00,44479.1015625,44714.41015625,44271.25,44311.05859375,144478500,0.0,0.0,2014-07-30
1141,2014-07-31 00:00:00-05:00,44311.87890625,44349.80078125,43546.01953125,43817.69140625,211241000,0.0,0.0,2014-07-31
1142,2014-08-01 00:00:00-05:00,43819.4296875,44094.828125,43706.8203125,43986.109375,162671200,0.0,0.0,2014-08-01
1143,2014-08-04 00:00:00-05:00,43983.78125,44676.109375,43982.94921875,44594.66015625,193884900,0.0,0.0,2014-08-04
1144,2014-08-05 00:00:00-05:00,44605.609375,44674.94921875,44310.12109375,44481.6796875,168380800,0.0,0.0,2014-08-05
1145,2014-08-06 00:00:00-05:00,44481.53125,44550.2890625,44251.3203125,44425.76953125,158810800,0.0,0.0,2014-08-06
1146,2014-08-07 00:00:00-05:00,44435.33984375,44541.12890625,44064.19140625,44116.1484375,175936400,0.0,0.0,2014-08-07
1147,2014-08-08 00:00:00-05:00,44124.08984375,44271.0703125,43885.4296875,44105.94921875,144991500,0.0,0.0,2014-08-08
1148,2014-08-11 00:00:00-05:00,44121.0,44720.41015625,44121.0,44679.16015625,165075800,0.0,0.0,2014-08-11
1149,2014-08-12 00:00:00-05:00,44673.109375,44869.23828125,44609.5390625,44734.0390625,131497700,0.0,0.0,2014-08-12
1150,2014-08-13 00:00:00-05:00,44739.23828125,44974.9609375,44713.46875,44723.9609375,154181600,0.0,0.0,2014-08-13
1151,2014-08-14 00:00:00-05:00,44740.6484375,44878.69921875,44665.9609375,44793.01953125,137006200,0.0,0.0,2014-08-14
1152,2014-08-15 00:00:00-05:00,44793.8203125,44863.8203125,44474.46875,44629.328125,98928500,0.0,0.0,2014-08-15
1153,2014-08-18 00:00:00-05:00,44637.26953125,44871.23828125,44637.26953125,44854.80859375,101365800,0.0,0.0,2014-08-18
1154,2014-08-19 00:00:00-05:00,44852.7890625,45000.62109375,44717.87890625,44962.87890625,176305100,0.0,0.0,2014-08-19
1155,2014-08-20 00:00:00-05:00,44970.26953125,45250.05859375,44808.109375,45248.05078125,197824200,0.0,0.0,2014-08-20
1156,2014-08-21 00:00:00-05:00,45242.30078125,45429.5390625,45160.3984375,45410.359375,187453700,0.0,0.0,2014-08-21
1157,2014-08-22 00:00:00-05:00,45420.48828125,45517.140625,45172.44140625,45374.98828125,156941500,0.0,0.0,2014-08-22
1158,2014-08-25 00:00:00-05:00,45380.51171875,45575.26953125,45351.4609375,45504.33984375,133092200,0.0,0.0,2014-08-25
1159,2014-08-26 00:00:00-05:00,45510.078125,45657.5703125,45416.12890625,45464.75,210556300,0.0,0.0,2014-08-26
1160,2014-08-27 00:00:00-05:00,45469.6796875,45619.37890625,45417.48828125,45601.0,149838600,0.0,0.0,2014-08-27
1161,2014-08-28 00:00:00-05:00,45596.62109375,45598.3203125,45348.41015625,45501.28125,137467600,0.0,0.0,2014-08-28
1162,2014-08-29 00:00:00-05:00,45485.73046875,45762.37109375,45397.19140625,45628.08984375,511058900,0.0,0.0,2014-08-29
1163,2014-09-01 00:00:00-05:00,45630.71875,45664.0,45317.76953125,45438.0390625,65827300,0.0,0.0,2014-09-01
1164,2014-09-02 00:00:00-05:00,45438.109375,45830.5390625,45409.58984375,45825.05859375,187242000,0.0,0.0,2014-09-02
1165,2014-09-03 00:00:00-05:00,45819.69140625,46065.421875,45819.69140625,46049.328125,158939500,0.0,0.0,2014-09-03
1166,2014-09-04 00:00:00-05:00,46049.328125,46331.8984375,46042.55078125,46313.3984375,182073200,0.0,0.0,2014-09-04
1167,2014-09-05 00:00:00-05:00,46322.0,46406.5,46224.69140625,46231.44140625,133181100,0.0,0.0,2014-09-05
1168,2014-09-08 00:00:00-05:00,46232.16015625,46554.28125,46199.1015625,46357.23828125,122720300,0.0,0.0,2014-09-08
1169,2014-09-09 00:00:00-05:00,46354.8203125,46427.8984375,45887.19921875,45915.171875,177599500,0.0,0.0,2014-09-09
1170,2014-09-10 00:00:00-05:00,45906.5703125,46109.1015625,45745.23828125,45894.05078125,133893900,0.0,0.0,2014-09-10
1171,2014-09-11 00:00:00-05:00,45889.51171875,45908.16015625,45625.76171875,45672.6015625,116511000,0.0,0.0,2014-09-11
1172,2014-09-12 00:00:00-05:00,45654.48828125,45861.62109375,45434.1484375,45799.69921875,129739800,0.0,0.0,2014-09-12
1173,2014-09-15 00:00:00-05:00,45797.8203125,46133.37890625,45661.21875,45861.83984375,126415500,0.0,0.0,2014-09-15
1174,2014-09-17 00:00:00-05:00,45861.5703125,46147.3984375,45859.01953125,46043.62109375,187870100,0.0,0.0,2014-09-17
1175,2014-09-18 00:00:00-05:00,46048.98828125,46170.37890625,46025.80078125,46168.640625,138941100,0.0,0.0,2014-09-18
1176,2014-09-19 00:00:00-05:00,46169.921875,46230.1015625,45646.01953125,45761.8984375,411628000,0.0,0.0,2014-09-19
1177,2014-09-22 00:00:00-05:00,45760.96875,45767.671875,45060.30078125,45302.0,181252000,0.0,0.0,2014-09-22
1178,2014-09-23 00:00:00-05:00,45302.80859375,45406.98046875,44834.21875,45015.171875,217685100,0.0,0.0,2014-09-23
1179,2014-09-24 00:00:00-05:00,45016.66015625,45266.46875,44991.12109375,45116.94140625,195335500,0.0,0.0,2014-09-24
1180,2014-09-25 00:00:00-05:00,45119.48046875,45150.69921875,44624.05859375,44781.12109375,174746900,0.0,0.0,2014-09-25
1181,2014-09-26 00:00:00-05:00,44788.37890625,44986.921875,44695.12890625,44884.328125,136101400,0.0,0.0,2014-09-26
1182,2014-09-29 00:00:00-05:00,44884.328125,44918.3984375,44426.6015625,44898.19140625,164377500,0.0,0.0,2014-09-29
1183,2014-09-30 00:00:00-05:00,44902.8203125,45051.91015625,44769.30078125,44985.66015625,184943600,0.0,0.0,2014-09-30
1184,2014-10-01 00:00:00-05:00,44985.390625,45058.05078125,44364.9609375,44364.9609375,182309600,0.0,0.0,2014-10-01
1185,2014-10-02 00:00:00-05:00,44370.0390625,44374.578125,43941.6484375,44254.4296875,199890200,0.0,0.0,2014-10-02
1186,2014-10-03 00:00:00-05:00,44255.23046875,44719.87109375,44255.23046875,44678.140625,184680800,0.0,0.0,2014-10-03
1187,2014-10-06 00:00:00-05:00,44678.328125,45223.0,44645.62109375,44820.8515625,152368400,0.0,0.0,2014-10-06
1188,2014-10-07 00:00:00-05:00,44826.21875,44845.9296875,44466.76171875,44536.62109375,163625500,0.0,0.0,2014-10-07
1189,2014-10-08 00:00:00-05:00,44562.7890625,44717.05078125,44123.96875,44487.96875,185072300,0.0,0.0,2014-10-08
1190,2014-10-09 00:00:00-05:00,44494.71875,44609.62109375,44049.48828125,44082.171875,167642700,0.0,0.0,2014-10-09
1191,2014-10-10 00:00:00-05:00,44082.12109375,44082.12109375,43435.33984375,43435.73046875,180788600,0.0,0.0,2014-10-10
1192,2014-10-13 00:00:00-05:00,43430.359375,43560.7890625,43088.671875,43088.671875,188993600,0.0,0.0,2014-10-13
1193,2014-10-14 00:00:00-05:00,43090.8203125,43338.7109375,43068.05859375,43179.8515625,197148900,0.0,0.0,2014-10-14
1194,2014-10-15 00:00:00-05:00,43174.73828125,43174.73828125,42431.140625,42984.94921875,465175000,0.0,0.0,2014-10-15
1195,2014-10-16 00:00:00-05:00,42964.01171875,43144.921875,42524.390625,42907.62109375,186232000,0.0,0.0,2014-10-16
1196,2014-10-17 00:00:00-05:00,42916.76171875,43580.7890625,42916.76171875,43273.5,204759700,0.0,0.0,2014-10-17
1197,2014-10-20 00:00:00-05:00,43262.48046875,43373.5,42995.98046875,43213.8984375,184620200,0.0,0.0,2014-10-20
1198,2014-10-21 00:00:00-05:00,43212.28125,43725.23828125,43117.26953125,43630.578125,180107000,0.0,0.0,2014-10-21
1199,2014-10-22 00:00:00-05:00,43631.921875,43806.16015625,43434.890625,43450.75,206111700,0.0,0.0,2014-10-22
1200,2014-10-23 00:00:00-05:00,43456.55078125,43869.1796875,43456.55078125,43691.05859375,176696200,0.0,0.0,2014-10-23
1201,2014-10-24 00:00:00-05:00,43684.28125,43822.12109375,43543.69140625,43665.5390625,177782600,0.0,0.0,2014-10-24
1202,2014-10-27 00:00:00-06:00,43663.25,43813.46875,43393.05078125,43810.51171875,116605300,0.0,0.0,2014-10-27
1203,2014-10-28 00:00:00-06:00,43808.80078125,44202.19140625,43774.76171875,44039.640625,206876200,0.0,0.0,2014-10-28
1204,2014-10-29 00:00:00-06:00,44033.73046875,44308.05859375,43938.26953125,44238.94140625,163865000,0.0,0.0,2014-10-29
1205,2014-10-30 00:00:00-06:00,44244.859375,44599.26953125,44067.9609375,44599.26953125,187862100,0.0,0.0,2014-10-30
1206,2014-10-31 00:00:00-06:00,44599.05859375,45159.48828125,44598.6796875,45027.51953125,312581200,0.0,0.0,2014-10-31
1207,2014-11-03 00:00:00-06:00,45029.4609375,45211.73828125,44913.96875,45184.76171875,134935800,0.0,0.0,2014-11-03
1208,2014-11-04 00:00:00-06:00,45181.71875,45202.01953125,44855.2890625,44884.4296875,148163200,0.0,0.0,2014-11-04
1209,2014-11-05 00:00:00-06:00,44888.73828125,45151.8203125,44818.578125,45071.98046875,143917900,0.0,0.0,2014-11-05
1210,2014-11-06 00:00:00-06:00,45080.76171875,45199.140625,44849.5703125,44849.859375,157967000,0.0,0.0,2014-11-06
1211,2014-11-07 00:00:00-06:00,44841.7890625,44878.28125,44614.44921875,44614.66015625,143709100,0.0,0.0,2014-11-07
1212,2014-11-10 00:00:00-06:00,44615.26953125,44727.55859375,44450.58984375,44523.0,161192900,0.0,0.0,2014-11-10
1213,2014-11-11 00:00:00-06:00,44523.0,44637.0703125,44177.3203125,44300.828125,122409600,0.0,0.0,2014-11-11
1214,2014-11-12 00:00:00-06:00,44300.5390625,44363.73046875,43606.0,43744.5703125,192225700,0.0,0.0,2014-11-12
1215,2014-11-13 00:00:00-06:00,43744.69921875,43888.26171875,43524.62109375,43743.80078125,238746000,0.0,0.0,2014-11-13
1216,2014-11-14 00:00:00-06:00,43759.671875,43762.12890625,43296.640625,43372.01171875,215759800,0.0,0.0,2014-11-14
1217,2014-11-18 00:00:00-06:00,43366.08984375,43569.328125,43336.109375,43491.44921875,277098700,0.0,0.0,2014-11-18
1218,2014-11-19 00:00:00-06:00,43491.44921875,44122.171875,43491.44921875,44118.12890625,219553400,0.0,0.0,2014-11-19
1219,2014-11-20 00:00:00-06:00,44114.8984375,44209.9296875,43955.7890625,44209.421875,203865800,0.0,0.0,2014-11-20
1220,2014-11-21 00:00:00-06:00,44206.23046875,44910.0390625,44206.23046875,44633.28125,302698400,0.0,0.0,2014-11-21
1221,2014-11-24 00:00:00-06:00,44638.66015625,44755.73046875,44563.1484375,44621.0703125,167348900,0.0,0.0,2014-11-24
1222,2014-11-25 00:00:00-06:00,44621.48046875,44768.37890625,44436.8515625,44441.01953125,365852700,0.0,0.0,2014-11-25
1223,2014-11-26 00:00:00-06:00,44438.05859375,44713.421875,44422.828125,44672.19921875,143538500,0.0,0.0,2014-11-26
1224,2014-11-27 00:00:00-06:00,44667.62109375,44732.05078125,44608.62109375,44689.2109375,37612700,0.0,0.0,2014-11-27
1225,2014-11-28 00:00:00-06:00,44688.9609375,44725.6484375,44138.28125,44190.46875,185316700,0.0,0.0,2014-11-28
1226,2014-12-01 00:00:00-06:00,44179.2109375,44248.109375,43389.83984375,43392.0703125,261268300,0.0,0.0,2014-12-01
1227,2014-12-02 00:00:00-06:00,43403.890625,43550.23828125,42902.4609375,43008.0703125,195864500,0.0,0.0,2014-12-02
1228,2014-12-03 00:00:00-06:00,43017.46875,43317.8984375,42628.16015625,43112.2890625,210827900,0.0,0.0,2014-12-03
1229,2014-12-04 00:00:00-06:00,43112.55859375,43142.2109375,42728.05078125,42816.1484375,224128200,0.0,0.0,2014-12-04
1230,2014-12-05 00:00:00-06:00,42821.25,43293.53125,42799.140625,43230.33984375,174680100,0.0,0.0,2014-12-05
1231,2014-12-08 00:00:00-06:00,43253.1796875,43399.44140625,42746.671875,42941.828125,167383900,0.0,0.0,2014-12-08
1232,2014-12-09 00:00:00-06:00,42940.76171875,42940.76171875,42137.41015625,42339.62890625,222989600,0.0,0.0,2014-12-09
1233,2014-12-10 00:00:00-06:00,42339.890625,42379.80078125,41295.26953125,41372.66015625,219005800,0.0,0.0,2014-12-10
1234,2014-12-11 00:00:00-06:00,41372.921875,42025.5,41345.48828125,41714.5703125,221477500,0.0,0.0,2014-12-11
1235,2014-12-15 00:00:00-06:00,41718.328125,41718.48828125,40125.53125,40334.58984375,378131200,0.0,0.0,2014-12-15
1236,2014-12-16 00:00:00-06:00,40337.26953125,40844.359375,39580.78125,40225.078125,294258200,0.0,0.0,2014-12-16
1237,2014-12-17 00:00:00-06:00,40225.51171875,41354.62890625,40176.01953125,41004.44140625,354708300,0.0,0.0,2014-12-17
1238,2014-12-18 00:00:00-06:00,41011.69921875,42721.33984375,41011.69921875,42475.671875,277257500,0.0,0.0,2014-12-18
1239,2014-12-19 00:00:00-06:00,42483.4609375,42810.1796875,42403.671875,42529.890625,306781800,0.0,0.0,2014-12-19
1240,2014-12-22 00:00:00-06:00,42537.69140625,42873.01171875,42536.9609375,42873.01171875,0,0.0,0.0,2014-12-22
1241,2014-12-23 00:00:00-06:00,42874.33984375,43124.8515625,42853.12109375,43122.73046875,0,0.0,0.0,2014-12-23
1242,2014-12-24 00:00:00-06:00,43118.96875,43120.51953125,42942.80078125,43002.87109375,0,0.0,0.0,2014-12-24
1243,2014-12-29 00:00:00-06:00,43005.671875,43320.12890625,43004.05859375,43187.640625,0,0.0,0.0,2014-12-29
1244,2014-12-30 00:00:00-06:00,43179.5703125,43340.55859375,42872.171875,43018.75,0,0.0,0.0,2014-12-30
1245,2014-12-31 00:00:00-06:00,43015.25,43191.69921875,42877.55078125,43145.66015625,71249200,0.0,0.0,2014-12-31
1246,2015-01-02 00:00:00-06:00,43146.51953125,43325.4296875,41989.6484375,42115.46875,111168800,0.0,0.0,2015-01-02
1247,2015-01-05 00:00:00-06:00,42134.66015625,42147.9609375,40824.9296875,41099.37109375,219712500,0.0,0.0,2015-01-05
1248,2015-01-06 00:00:00-06:00,41101.01171875,41456.62109375,40723.66015625,41329.41015625,212475500,0.0,0.0,2015-01-06
1249,2015-01-07 00:00:00-06:00,41331.12109375,41963.94921875,41331.12109375,41813.9296875,184571000,0.0,0.0,2015-01-07
1250,2015-01-08 00:00:00-06:00,41819.0390625,42554.41015625,41814.2109375,42402.30859375,193292300,0.0,0.0,2015-01-08
1251,2015-01-09 00:00:00-06:00,42393.171875,42504.41015625,41940.48828125,42382.41015625,151921000,0.0,0.0,2015-01-09
1252,2015-01-12 00:00:00-06:00,42373.80859375,42408.6484375,41773.37890625,41780.78125,175242100,0.0,0.0,2015-01-12
1253,2015-01-13 00:00:00-06:00,41781.0390625,42211.08984375,41313.3515625,41478.26171875,190474300,0.0,0.0,2015-01-13
1254,2015-01-14 00:00:00-06:00,41478.37890625,41479.78125,40907.48046875,40984.21875,309314400,0.0,0.0,2015-01-14
1255,2015-01-15 00:00:00-06:00,40991.48046875,41260.4609375,40817.87109375,40998.76953125,234733800,0.0,0.0,2015-01-15
1256,2015-01-16 00:00:00-06:00,40999.05859375,41402.078125,40859.69140625,41402.01171875,192275600,0.0,0.0,2015-01-16
1257,2015-01-19 00:00:00-06:00,41412.1796875,41566.9296875,41210.05859375,41285.578125,46253900,0.0,0.0,2015-01-19
1258,2015-01-20 00:00:00-06:00,41286.578125,41974.0,41129.12109375,41752.671875,210067800,0.0,0.0,2015-01-20
1259,2015-01-21 00:00:00-06:00,41753.48046875,42491.1015625,41594.08984375,42488.73046875,241140400,0.0,0.0,2015-01-21
1260,2015-01-22 00:00:00-06:00,42489.37890625,43165.55859375,42488.8203125,43121.28125,269586300,0.0,0.0,2015-01-22
1261,2015-01-23 00:00:00-06:00,43123.171875,43124.44140625,42618.03125,42649.71875,177289400,0.0,0.0,2015-01-23
1262,2015-01-26 00:00:00-06:00,42649.1015625,42831.75,42360.73046875,42737.8515625,182968600,0.0,0.0,2015-01-26
1263,2015-01-27 00:00:00-06:00,42737.8515625,42737.8515625,42128.23046875,42627.8203125,166083900,0.0,0.0,2015-01-27
1264,2015-01-28 00:00:00-06:00,42627.8203125,42743.46875,42158.0703125,42158.0703125,171120600,0.0,0.0,2015-01-28
1265,2015-01-29 00:00:00-06:00,42150.80859375,42157.1796875,41762.421875,41862.328125,182630600,0.0,0.0,2015-01-29
1266,2015-01-30 00:00:00-06:00,41862.62890625,41864.21875,40886.859375,40950.578125,242054000,0.0,0.0,2015-01-30
1267,2015-02-03 00:00:00-06:00,40954.62109375,41868.37890625,40944.80859375,41572.23828125,230362500,0.0,0.0,2015-02-03
1268,2015-02-04 00:00:00-06:00,41572.23828125,42055.25,41553.109375,41710.8203125,203348500,0.0,0.0,2015-02-04
1269,2015-02-05 00:00:00-06:00,41709.6796875,42469.16015625,41708.578125,42453.640625,328441800,0.0,0.0,2015-02-05
1270,2015-02-06 00:00:00-06:00,42447.44921875,42880.3515625,42447.44921875,42715.4296875,231657000,0.0,0.0,2015-02-06
1271,2015-02-09 00:00:00-06:00,42705.26171875,42876.94921875,42474.828125,42810.2890625,182064400,0.0,0.0,2015-02-09
1272,2015-02-10 00:00:00-06:00,42811.359375,43159.08984375,42635.1484375,42635.19140625,244737400,0.0,0.0,2015-02-10
1273,2015-02-11 00:00:00-06:00,42630.0703125,42630.44921875,41901.109375,41933.26171875,220150900,0.0,0.0,2015-02-11
1274,2015-02-12 00:00:00-06:00,41925.71875,43046.87890625,41897.3203125,43045.51171875,180138000,0.0,0.0,2015-02-12
1275,2015-02-13 00:00:00-06:00,43032.078125,43250.390625,42954.94140625,43072.421875,148371900,0.0,0.0,2015-02-13
1276,2015-02-16 00:00:00-06:00,43074.03125,43141.890625,42886.1484375,42959.55859375,25467400,0.0,0.0,2015-02-16
1277,2015-02-17 00:00:00-06:00,42959.55859375,43264.390625,42613.6796875,43251.7890625,148126500,0.0,0.0,2015-02-17
1278,2015-02-18 00:00:00-06:00,43246.3984375,43484.76953125,42823.8515625,43053.6484375,278075700,0.0,0.0,2015-02-18
1279,2015-02-19 00:00:00-06:00,43043.1484375,43310.87109375,42865.19921875,43231.421875,149976900,0.0,0.0,2015-02-19
1280,2015-02-20 00:00:00-06:00,43223.87890625,43569.55078125,43080.62109375,43551.26171875,157812500,0.0,0.0,2015-02-20
1281,2015-02-23 00:00:00-06:00,43536.83984375,43680.421875,43446.6484375,43675.87109375,157766100,0.0,0.0,2015-02-23
1282,2015-02-24 00:00:00-06:00,43672.1015625,44033.671875,43629.30859375,43921.55078125,247357200,0.0,0.0,2015-02-24
